True_Class,Pred_Class
0,6.224277e-08
1,0.9995183
0,0.00012104347
0,5.592551e-07
0,0.00035948234
0,4.6302944e-07
0,3.1285414e-09
1,0.9999999
0,2.7608125e-09
0,6.298672e-09
0,1.2857976e-07
0,1.306827e-09
0,3.6959946e-08
1,0.99997604
0,9.299353e-06
0,1.9242393e-07
0,1.4395211e-05
0,9.9207655e-09
0,2.1924548e-05
1,0.9984598
0,0.00026925473
0,0.000739937
0,0.00049958326
0,9.559692e-06
0,1.7114891e-05
1,0.9995542
0,0.00028226664
0,1.901067e-06
0,0.00011013692
0,3.433337e-05
0,1.4074233e-07
1,0.9999939
0,1.8926094e-07
0,2.227897e-06
0,3.3208555e-06
0,1.1664755e-07
0,8.437618e-09
1,0.9999913
0,6.931298e-08
0,3.6369954e-07
0,7.858529e-06
0,3.7619483e-07
0,1.4957195e-05
1,0.99985325
0,2.3182887e-05
0,8.396426e-05
0,6.4494416e-06
0,1.8184244e-05
0,6.5478094e-09
1,1.0
0,3.8899404e-09
0,1.2774588e-08
0,2.4602725e-08
0,1.8982642e-11
0,4.3049915e-09
1,1.0
0,3.2965262e-11
0,4.518594e-09
0,2.705603e-08
0,1.2906017e-10
0,2.9577712e-12
1,1.0
0,1.0978382e-09
0,2.1670103e-10
0,2.3247175e-09
0,2.1195296e-11
0,5.7169887e-09
1,0.99999094
0,6.2787976e-06
0,7.2238646e-07
0,2.0198308e-06
0,1.6236374e-08
0,1.463477e-06
1,0.99999213
0,3.8747466e-08
0,3.605924e-06
0,2.7240521e-06
0,6.31277e-08
0,1.0653912e-05
1,0.9999682
0,1.5716252e-05
0,2.799213e-06
0,4.7470374e-07
0,2.317219e-06
0,9.645531e-06
1,0.37420908
0,0.00010896114
0,0.61944795
0,0.006223627
0,7.091859e-07
0,3.4328372e-07
1,0.99996924
0,2.7394293e-07
0,9.973367e-07
0,2.9173396e-05
0,3.230845e-09
0,1.207682e-09
1,1.0
0,1.7288665e-08
0,3.9732637e-10
0,2.1607145e-08
0,3.1761094e-11
0,7.380948e-08
1,0.999959
0,2.1811e-05
0,9.075146e-06
0,9.972479e-06
0,3.4050447e-09
0,5.0158377e-07
1,0.9998616
0,4.266396e-09
0,3.106674e-07
0,0.0001375918
0,1.5357137e-09
0,0.0003224099
1,0.09761891
0,0.030627526
0,0.0002623785
0,0.00038829763
0,0.87078047
0,0.00012660112
1,0.99985886
0,2.3285952e-06
0,5.428514e-06
0,2.1440408e-06
0,4.484865e-06
0,4.402678e-09
1,0.99999976
0,1.8832328e-07
0,5.8611974e-08
0,6.9265296e-09
0,1.0812102e-11
0,7.518096e-07
1,0.9999386
0,3.8179332e-05
0,5.0387134e-06
0,1.7644298e-06
0,1.5716972e-05
0,2.585334e-09
1,0.99999964
0,4.9259423e-09
0,1.8893778e-07
0,8.835478e-08
0,6.6470836e-11
0,4.388984e-09
1,0.99999917
0,1.1722477e-08
0,2.2738652e-07
0,6.107213e-07
0,1.82727e-10
0,1.3837242e-08
1,0.9999993
0,9.043531e-09
0,1.8308472e-07
0,5.0928406e-07
0,4.022553e-09
0,2.491807e-10
1,0.99999976
0,8.4708664e-11
0,2.1654574e-09
0,1.9860045e-07
0,4.492496e-12
0,2.2926681e-08
1,0.9999988
0,1.1105877e-08
0,8.865683e-09
0,1.153532e-06
0,5.6973575e-11
0,2.3677705e-06
1,0.9999924
0,9.9763604e-08
0,4.5187683e-08
0,5.1146426e-06
0,3.579764e-08
0,5.457912e-09
1,0.99999976
0,1.4511667e-07
0,1.4504686e-08
0,6.993226e-08
0,3.9242173e-10
0,3.4177243e-05
1,0.0107645625
0,1.5532407e-05
0,0.9885328
0,0.0005662108
0,8.673035e-05
0,9.047885e-09
1,1.0
0,1.990551e-08
0,1.1245203e-09
0,1.5867876e-08
0,3.0053824e-11
0,1.7518281e-10
1,0.9999999
0,4.2066482e-08
0,2.0794054e-08
0,1.02158445e-07
0,1.4653896e-09
0,2.0886162e-06
1,0.99991345
0,1.4183605e-06
0,3.2217872e-06
0,7.0784816e-05
0,8.994363e-06
0,1.0152027e-07
1,0.9999838
0,7.947312e-06
0,1.1980906e-07
0,7.853091e-06
0,1.2132486e-07
0,1.2255892e-07
1,0.9999703
0,1.1071859e-06
0,9.3314105e-07
0,2.7448299e-05
0,9.538693e-08
0,2.64721e-07
1,0.99999046
0,4.941205e-06
0,2.8198488e-07
0,3.9623624e-06
0,2.9459778e-07
0,2.0803716e-10
1,1.0
0,4.942348e-09
0,2.9803016e-10
0,5.9206368e-08
0,3.9681156e-09
0,5.926977e-08
1,0.9999945
0,2.1498931e-06
0,2.6885123e-06
0,6.405807e-07
0,6.6307466e-09
0,6.0233627e-09
1,0.99999976
0,3.7025877e-08
0,6.360134e-08
0,1.4690346e-07
0,1.04233386e-10
0,9.993547e-07
1,0.99999845
0,4.1336822e-08
0,3.2053532e-07
0,2.1139186e-07
0,2.1391242e-09
0,2.6760283e-05
1,0.9999727
0,4.5281872e-08
0,9.458795e-09
0,5.4717157e-07
0,9.907495e-09
0,9.401135e-09
1,0.99999213
0,1.8268985e-06
0,2.829178e-06
0,3.0172992e-06
0,2.3585781e-07
0,2.6628127e-08
1,0.99999404
0,6.3188054e-08
0,1.9728677e-07
0,5.6450563e-06
0,8.610773e-09
0,7.170397e-06
1,0.9979108
0,2.9428008e-06
0,0.00014847556
0,0.0019295854
0,1.1042936e-06
0,6.10615e-08
1,0.99999917
0,1.1120958e-07
0,2.852273e-07
0,3.2199085e-07
0,9.7639334e-11
0,1.2775524e-10
1,0.9999999
0,3.5517325e-10
0,8.5016255e-10
0,1.09780565e-07
0,1.2831802e-12
0,9.54617e-07
1,0.99995804
0,2.9428302e-05
0,2.8837221e-06
0,2.6600037e-06
0,6.1000383e-06
0,1.8532811e-06
1,0.9995196
0,0.00013433135
0,4.36343e-05
0,0.0002362574
0,6.4347616e-05
0,3.9830977e-07
1,0.99998236
0,3.0028875e-08
0,1.7069315e-05
0,1.9598905e-07
0,5.162225e-09
0,2.7360367e-10
1,1.0
0,5.8625376e-09
0,5.640701e-09
0,1.7278513e-08
0,1.2351203e-11
0,6.2694987e-09
1,1.0
0,4.2716284e-09
0,2.707224e-08
0,1.3704923e-08
0,2.7873992e-10
0,4.878005e-10
1,0.9999999
0,1.1128721e-09
0,7.2496064e-08
0,8.362835e-09
0,1.201173e-10
0,2.2721904e-08
1,0.9999647
0,2.0892661e-07
0,1.064704e-05
0,2.4399851e-05
0,2.5855e-09
0,8.1663717e-07
1,0.99999166
0,3.9514745e-07
0,3.7351363e-08
0,7.163591e-06
0,4.676215e-08
0,4.1521434e-10
1,1.0
0,1.3811483e-09
0,1.6536078e-09
0,3.1092913e-09
0,6.994124e-11
0,4.078451e-08
1,0.9999939
0,4.7794396e-07
0,8.61972e-07
0,4.443508e-06
0,3.3462163e-07
0,1.4313156e-08
1,0.9999994
0,2.1654565e-09
0,7.630019e-08
0,4.2049635e-07
0,8.96413e-11
0,1.9290947e-06
1,0.99966335
0,2.3094395e-05
0,6.968741e-06
0,6.333953e-05
0,0.00024132758
0,1.5064193e-06
1,0.9999981
0,3.911882e-09
0,2.0528331e-08
0,3.4296275e-07
0,1.7093594e-09
0,3.2713594e-08
1,0.99999845
0,4.511327e-09
0,9.3299377e-07
0,5.6376433e-07
0,1.5491635e-09
0,3.1575655e-06
1,0.9999163
0,5.9250982e-05
0,6.2882336e-08
0,2.1079635e-05
0,1.2097111e-07
0,7.941028e-06
1,0.3530255
0,0.10340693
0,4.1359463e-06
0,0.5435555
0,1.1932364e-08
0,2.2621727e-07
1,0.99997926
0,1.44699125e-05
0,5.1448133e-06
0,9.830114e-07
0,4.8859828e-08
0,2.8601468e-07
