True_Class,Pred_Class
0,0.00027832656633108854
0,4.021570475742919e-06
0,0.0023859343491494656
0,1.1873832590936217e-05
0,1.8753900803858414e-05
0,2.517516986699775e-05
1,0.9972758889198303
1,0.9996017813682556
0,9.152880011242814e-06
0,0.00031064372160471976
0,2.331574978597928e-05
0,2.7058662453782745e-05
0,1.4535014088323805e-05
0,1.3497569852916058e-05
0,1.6702137145330198e-05
1,0.9520872831344604
0,1.924869866343215e-05
0,2.0626295736292377e-05
0,8.041398018576729e-07
0,0.04724106565117836
0,0.0006142501370050013
1,0.9999873638153076
0,6.820880571467569e-07
0,2.83340091300488e-06
0,6.732838073730818e-07
0,3.1933328159539087e-07
0,1.263416493202385e-06
0,6.624527486565057e-06
0,2.4363032480323454e-08
0,1.4436760409353155e-07
0,5.8274903125266064e-08
0,4.6921404646127485e-06
0,9.348175566969985e-09
1,0.9999943971633911
0,6.58092744743044e-07
0,0.00016186440188903362
0,0.00014067383017390966
0,0.00013023857900407165
0,0.0017127727624028921
0,7.439189630531473e-06
1,0.9973984956741333
0,0.00044850324047729373
0,0.002825354225933552
0,0.000126196289784275
0,0.0022699914406985044
0,0.00021193077554926276
0,0.000103390084404964
0,0.00022518470359500498
1,0.9942378997802734
0,0.01435349602252245
0,0.00010819660383276641
0,0.004499805625528097
1,0.9201849102973938
0,0.05989881977438927
0,9.258006321033463e-05
0,0.0008621707675047219
0,3.5569050851336215e-06
1,0.9999233484268188
0,1.5421241187141277e-05
0,6.146009582153056e-06
0,1.385491486871615e-06
0,1.3848039998265449e-05
0,3.621040013968013e-05
0,3.1725230655865744e-05
0,1.721470835036598e-05
0,0.00011026395077351481
1,0.9949005246162415
0,0.004793698433786631
0,7.960105722304434e-05
0,6.705664418404922e-05
1,0.9999843835830688
0,1.4561511534338933e-06
0,4.590010576066561e-06
0,9.992663763114251e-07
0,2.715123343932646e-07
0,5.4489014473801944e-06
0,2.9149573492759373e-06
0,0.01646972820162773
0,0.0003578672476578504
0,0.0271157193928957
0,0.000981550314463675
0,0.0005744337686337531
0,0.0004109360743314028
1,0.9540897607803345
0,5.239275196800008e-06
1,0.9864287972450256
0,5.109816811454948e-06
0,6.08327309237211e-06
0,1.1057226174671086e-06
0,0.013505937531590462
0,4.7771136451046914e-05
0,0.010401099920272827
0,4.272145451977849e-05
0,0.009782145731151104
0,8.646702917758375e-05
0,6.527981895487756e-05
0,0.00039868487510830164
1,0.9792236089706421
0,0.011151150800287724
0,8.877077925717458e-05
0,0.0026959585957229137
0,0.004840123932808638
0,0.00010111869778484106
0,0.00020707548537757248
1,0.9809158444404602
0,6.734874880010011e-09
0,2.3345442912159342e-07
0,3.091225053708513e-08
0,2.2632932541455375e-06
0,7.970477056140624e-10
1,0.9999971389770508
0,3.237147154777631e-07
1,0.9989013671875
0,1.4932570593373384e-05
0,0.0009668742422945797
0,1.7156577087007463e-05
0,2.950199086626526e-05
0,1.4076578736421652e-05
0,5.613790199276991e-05
0,9.82207893684972e-06
0,8.452255860902369e-05
0,4.953859024681151e-05
0,0.0002309666306246072
1,0.9996227025985718
0,5.505224862645264e-07
0,1.7783238490665099e-06
0,1.4926657968317159e-05
1,0.9998761415481567
0,2.2348453057929873e-05
0,6.054057394067058e-06
0,6.560442784575571e-07
0,7.433332211803645e-05
0,5.4336683206202e-06
1,0.9996356964111328
0,6.7778619268210605e-06
0,0.00010058658517664298
0,1.447987506253412e-05
0,1.9718738712981576e-06
0,0.00010939676576526836
0,0.000130960121168755
1,0.9999713897705078
0,9.934528577559831e-08
0,2.7549267542781308e-05
0,2.162135785965802e-07
0,3.548481686266314e-07
0,6.21273201772965e-08
0,2.589080452253256e-07
0,5.3461571951629594e-05
0,5.5043828979250975e-06
0,2.506716555217281e-05
1,0.9986051917076111
0,0.00032682943856343627
0,1.4551382264471613e-05
0,0.0009694835753180087
0,2.2152416079279647e-07
1,0.9999263286590576
0,4.805308435607003e-07
0,2.949595057089027e-07
0,3.004730331213068e-08
0,7.252638170029968e-05
0,2.826296281455143e-07
0,9.381874406244606e-06
1,0.9999387264251709
0,7.504905624955427e-06
0,1.0707491128414404e-05
0,8.510086445312481e-06
0,5.083693849883275e-06
0,1.9970031644334085e-05
0,0.0009853106457740068
0,2.2989523131400347e-05
0,0.003493422642350197
0,0.00022072899446357042
0,0.00031605068943463266
0,1.3194334314903244e-05
1,0.9949482679367065
0,2.2132927313123218e-07
1,0.9999902248382568
0,3.505039956053224e-07
0,5.807978027405625e-07
0,1.7623405312860996e-07
0,7.576039479317842e-06
0,8.2466499407019e-07
0,6.59408158298902e-07
0,4.718347190646455e-05
0,5.416688964032801e-07
0,2.1230172933428548e-05
0,2.5311057925136993e-06
1,0.9999264478683472
0,1.3820277899867506e-06
0,2.4274835595861077e-05
0,2.8133961677667685e-05
0,6.991869304329157e-05
0,6.745164864696562e-05
1,0.9998032450675964
0,3.5903363482248096e-07
0,6.639529601670802e-06
1,0.9955385327339172
0,1.7636606344240136e-06
0,0.004412696231156588
0,1.5692779925302602e-05
0,1.3928007319918834e-05
0,6.006258445268031e-06
0,1.1434621228545438e-05
0,0.0014142136787995696
